Cipher Num	Enc Time	PTest Time	Total Time P	DTest Time	Total Time	
40900.000000	647.511412	1428.305556	2075.841332	11.641663	2087.482995	
41000.000000	648.860851	1431.276370	2080.161585	11.665350	2091.826935	
41100.000000	650.211821	1434.222806	2084.458991	11.688399	2096.147390	
41200.000000	651.570386	1437.197387	2088.792137	11.711695	2100.503831	
41300.000000	652.936478	1440.153338	2093.114180	11.735040	2104.849220	
41400.000000	654.369660	1443.281129	2097.675153	11.759490	2109.434643	
41500.000000	655.805726	1446.324136	2102.154226	11.785738	2113.939964	
41600.000000	657.268068	1449.584062	2106.876494	11.812145	2118.688639	
41700.000000	658.803626	1452.921080	2111.749069	11.840994	2123.590063	
41800.000000	660.264088	1456.094966	2116.383418	11.866554	2128.249972	
41900.000000	661.695623	1459.210527	2120.930514	11.891310	2132.821824	
42000.000000	663.070827	1462.221182	2125.316374	11.914984	2137.231358	
42100.000000	664.425597	1465.203221	2129.653182	11.939004	2141.592186	
42200.000000	665.768648	1468.165848	2133.958860	11.962638	2145.921498	
42300.000000	667.231905	1471.400416	2138.656685	11.989295	2150.645980	
42400.000000	668.694785	1474.638563	2143.357712	12.016443	2155.374156	
42500.000000	670.244802	1478.022730	2148.291897	12.044574	2160.336471	
42600.000000	671.752940	1481.322489	2153.099793	12.072049	2165.171841	
42700.000000	673.102365	1484.372184	2157.498913	12.095502	2169.594415	
42800.000000	674.515681	1487.449956	2161.990001	12.119759	2174.109761	
42900.000000	675.863619	1490.460843	2166.348826	12.143661	2178.492486	
43000.000000	677.224932	1493.415016	2170.664313	12.167407	2182.831719	
43100.000000	678.614599	1496.402526	2175.041489	12.191622	2187.233111	
43200.000000	679.963466	1499.405452	2179.393282	12.215199	2191.608481	
43300.000000	681.308443	1502.384824	2183.717631	12.238486	2195.956117	
43400.000000	682.667152	1505.361619	2188.053135	12.262715	2200.315850	
43500.000000	684.080331	1508.422536	2192.527231	12.289093	2204.816324	
43600.000000	685.562403	1511.706066	2197.292834	12.315120	2209.607954	
43700.000000	686.939981	1514.706285	2201.670630	12.340393	2214.011024	
43800.000000	688.300010	1517.689223	2206.013598	12.363880	2218.377478	
43900.000000	689.651824	1520.657666	2210.333855	12.386945	2222.720800	
44000.000000	690.996471	1523.610605	2214.631441	12.410311	2227.041752	
44100.000000	692.387241	1526.639582	2219.051187	12.434792	2231.485979	
44200.000000	693.736770	1529.654704	2223.415838	12.459053	2235.874891	
44300.000000	695.093669	1532.624535	2227.742568	12.482497	2240.225065	
44400.000000	696.447416	1535.611412	2232.083192	12.506378	2244.589571	
44500.000000	697.965325	1539.053645	2237.043335	12.534798	2249.578133	
44600.000000	699.474542	1542.293489	2241.792395	12.563143	2254.355538	
44700.000000	700.997217	1545.727082	2246.748663	12.593144	2259.341807	
44800.000000	702.471923	1548.987997	2251.484284	12.619439	2264.103723	
44900.000000	703.848935	1552.029524	2255.902823	12.643389	2268.546211	
45000.000000	705.211077	1554.992784	2260.228225	12.666345	2272.894570	
45100.000000	706.572217	1557.980454	2264.577035	12.689921	2277.266956	
45200.000000	707.957041	1561.007924	2268.989330	12.714503	2281.703832	
45300.000000	709.298191	1563.961847	2273.284403	12.737871	2286.022274	
45400.000000	710.656683	1566.917963	2277.599010	12.762329	2290.361340	
45500.000000	712.018227	1569.895328	2281.937920	12.786541	2294.724461	
45600.000000	713.441205	1573.033114	2286.498683	12.811056	2299.309739	
45700.000000	714.915951	1576.257827	2291.198143	12.838397	2304.036540	
45800.000000	716.477355	1579.710272	2296.211992	12.865226	2309.077218	
45900.000000	717.856687	1582.727610	2300.608661	12.889244	2313.497905	
46000.000000	719.218244	1585.669267	2304.911875	12.912977	2317.824852	
46100.000000	720.795656	1589.249630	2310.069651	12.941895	2323.011546	
46200.000000	723.018425	1594.366312	2317.409101	12.979943	2330.389044	
46300.000000	724.698229	1598.238898	2322.961491	13.012905	2335.974396	
46400.000000	726.727780	1602.825036	2329.577180	13.052839	2342.630019	
46500.000000	728.469105	1606.603767	2335.097236	13.082420	2348.179657	
46600.000000	730.041917	1610.092734	2340.159015	13.111711	2353.270727	
46700.000000	731.917130	1614.313866	2346.255360	13.146300	2359.401660	
46800.000000	733.764930	1618.453799	2352.243093	13.180902	2365.423996	
46900.000000	735.322973	1621.933347	2357.280684	13.208494	2370.489178	
47000.000000	736.820186	1625.351363	2362.195913	13.234359	2375.430272	
47100.000000	738.331529	1628.781914	2367.137807	13.262616	2380.400424	
47200.000000	740.004371	1632.492643	2372.521378	13.295227	2385.816605	
47300.000000	741.544253	1635.883848	2377.452466	13.322364	2390.774830	
47400.000000	743.132875	1639.294892	2382.452132	13.349459	2395.801590	
47500.000000	744.677183	1642.629945	2387.331492	13.376697	2400.708189	
47600.000000	746.211768	1646.086307	2392.322439	13.403759	2405.726198	
47700.000000	747.702166	1649.512053	2397.238583	13.429879	2410.668462	
47800.000000	749.229240	1652.962587	2402.216192	13.458448	2415.674639	
47900.000000	750.739271	1656.291728	2407.055364	13.486127	2420.541491	
48000.000000	752.260601	1659.737292	2412.022257	13.512763	2425.535020	
48100.000000	753.785458	1663.276977	2417.086799	13.541010	2430.627810	
48200.000000	755.324023	1666.648286	2421.996673	13.567193	2435.563866	
48300.000000	756.978522	1670.236713	2427.239599	13.595379	2440.834979	
48400.000000	758.508393	1673.649081	2432.181839	13.623208	2445.805046	
48500.000000	760.054374	1676.982056	2437.060794	13.650912	2450.711706	
48600.000000	761.572569	1680.341346	2441.938279	13.678354	2455.616633	
48700.000000	763.182084	1683.723567	2446.930015	13.706204	2460.636220	
48800.000000	764.662079	1687.073603	2451.760046	13.731960	2465.492006	
48900.000000	766.131416	1690.337774	2456.493554	13.757679	2470.251233	
49000.000000	767.632168	1693.765294	2461.421826	13.784944	2475.206771	
49100.000000	769.170863	1697.056464	2466.251692	13.811011	2480.062702	
49200.000000	770.677672	1700.418432	2471.120469	13.836259	2484.956728	
49300.000000	772.194374	1703.731524	2475.950262	13.863779	2489.814041	
49400.000000	773.783886	1707.357914	2481.166165	13.893989	2495.060154	
49500.000000	775.336459	1710.749062	2486.109886	13.928711	2500.038597	
49600.000000	776.826405	1714.086848	2490.937617	13.956016	2504.893633	
49700.000000	778.377277	1717.432333	2495.833975	13.982870	2509.816845	
49800.000000	779.972969	1720.790425	2500.787757	14.009383	2514.797140	
49900.000000	781.533679	1724.209588	2505.767631	14.037598	2519.805229	
50000.000000	783.086003	1727.532237	2510.642604	14.064945	2524.707548	
50100.000000	784.586545	1730.885972	2515.496881	14.091372	2529.588253	
50200.000000	786.074431	1734.276789	2520.375585	14.117918	2534.493504	
50300.000000	787.555082	1737.612571	2525.192018	14.146410	2539.338428	
50400.000000	789.092070	1741.009344	2530.125778	14.173421	2544.299199	
50500.000000	790.632508	1744.391082	2535.047955	14.202630	2549.250584	
50600.000000	792.273233	1747.976354	2540.273951	14.231337	2554.505288	
50700.000000	793.874119	1751.573617	2545.472101	14.262364	2559.734465	
50800.000000	795.613419	1755.357360	2550.995142	14.297403	2565.292546	
50900.000000	797.184362	1758.940420	2556.149147	14.324524	2570.473671	
51000.000000	798.765954	1762.329074	2561.119392	14.353080	2575.472472	
51100.000000	800.453028	1766.026421	2566.503814	14.385075	2580.888889	
51200.000000	802.090638	1769.703402	2571.818404	14.411680	2586.230084	
51300.000000	803.631945	1773.125227	2576.781536	14.439814	2591.221350	
51400.000000	805.093926	1776.404399	2581.522689	14.467291	2595.989980	
51500.000000	806.652623	1779.793262	2586.470250	14.496184	2600.966434	
51600.000000	808.279585	1783.271037	2591.574986	14.524792	2606.099778	
51700.000000	809.750222	1786.588973	2596.363560	14.551591	2610.915151	
51800.000000	811.270836	1789.831966	2601.127167	14.577988	2615.705154	
51900.000000	812.813128	1793.212006	2606.049498	14.605152	2620.654650	
52000.000000	814.263303	1796.485034	2610.772701	14.631616	2625.404317	
52100.000000	815.724180	1799.677545	2615.426089	14.657535	2630.083624	
52200.000000	817.190278	1802.881083	2620.095726	14.683675	2634.779401	
52300.000000	818.683728	1806.184301	2624.892394	14.711014	2639.603408	
52400.000000	820.161425	1809.488113	2629.673903	14.737388	2644.411290	
52500.000000	821.648486	1812.751930	2634.424780	14.763200	2649.187980	
52600.000000	823.130544	1815.935094	2639.090002	14.789166	2653.879169	
52700.000000	824.674387	1819.341628	2644.040379	14.815732	2658.856112	
52800.000000	826.161129	1822.652158	2648.837651	14.842761	2663.680412	
52900.000000	827.615745	1825.837493	2653.477603	14.868692	2668.346295	
53000.000000	829.103288	1829.089327	2658.216979	14.893656	2673.110635	
53100.000000	830.552765	1832.358921	2662.936050	14.918545	2677.854595	
53200.000000	832.043166	1835.675076	2667.742606	14.946157	2682.688763	
53300.000000	833.513280	1838.941102	2672.478746	14.972678	2687.451424	
53400.000000	834.961856	1842.176825	2677.163045	14.999432	2692.162477	
53500.000000	836.429039	1845.411036	2681.864439	15.024721	2696.889159	
53600.000000	837.905006	1848.662612	2686.591983	15.050087	2701.642070	
53700.000000	839.394607	1851.993892	2691.412864	15.076788	2706.489652	
53800.000000	840.889895	1855.228365	2696.142625	15.103729	2711.246354	
53900.000000	842.412341	1858.517326	2700.954031	15.130509	2716.084540	
54000.000000	843.888520	1861.773754	2705.686638	15.158354	2720.844992	
54100.000000	845.355224	1865.015884	2710.395473	15.185197	2725.580670	
54200.000000	846.765092	1868.065344	2714.854800	15.209206	2730.064007	
54300.000000	848.145868	1871.036611	2719.206842	15.232823	2734.439666	
54400.000000	849.521085	1874.026335	2723.571785	15.256857	2738.828642	
54500.000000	851.209395	1877.620913	2728.854673	15.285648	2744.140321	
54600.000000	853.214756	1881.945384	2735.184504	15.321376	2750.505880	
54700.000000	854.778497	1885.401356	2740.204217	15.349374	2755.553591	
54800.000000	856.347489	1888.844599	2745.216453	15.376784	2760.593236	
54900.000000	858.035247	1892.620828	2750.680439	15.406988	2766.087427	
55000.000000	859.560132	1896.038740	2755.623236	15.433797	2771.057033	
55100.000000	861.072643	1899.388099	2760.485106	15.463023	2775.948129	
55200.000000	862.630070	1902.726051	2765.380485	15.489414	2780.869899	
55300.000000	864.108054	1906.081195	2770.213614	15.515657	2785.729271	
55400.000000	865.632349	1909.375812	2775.032525	15.542328	2790.574853	
55500.000000	867.169293	1912.759795	2779.953453	15.570239	2795.523692	
55600.000000	868.722136	1916.105582	2784.852083	15.598388	2800.450471	
55700.000000	870.251303	1919.542322	2789.817989	15.625601	2805.443590	
55800.000000	871.722615	1922.916641	2794.663620	15.651246	2810.314867	
55900.000000	873.271287	1926.302205	2799.597856	15.678504	2815.276360	
56000.000000	874.976635	1930.165629	2805.166629	15.715462	2820.882091	
56100.000000	876.493288	1933.506833	2810.024485	15.743267	2825.767752	
56200.000000	878.041665	1936.849827	2814.915857	15.769912	2830.685769	
56300.000000	879.616297	1940.383969	2820.024631	15.799249	2835.823880	
56400.000000	881.234538	1943.859042	2825.117944	15.827416	2840.945361	
56500.000000	882.755853	1947.325543	2830.105760	15.857624	2845.963384	
56600.000000	884.295749	1950.781197	2835.101310	15.886091	2850.987401	
56700.000000	885.825276	1954.200081	2840.049721	15.914820	2855.964541	
56800.000000	887.404762	1957.599526	2845.028652	15.944594	2860.973247	
56900.000000	888.985041	1961.025407	2850.034812	15.973826	2866.008637	
57000.000000	890.529321	1964.344172	2854.897858	15.999955	2870.897813	
57100.000000	892.245802	1968.034444	2860.304611	16.027927	2876.332538	
57200.000000	893.739998	1971.526145	2865.290508	16.054780	2881.345288	
57300.000000	895.233990	1974.917984	2870.176339	16.082575	2886.258914	
57400.000000	896.807942	1978.411724	2875.244030	16.109647	2891.353676	
57500.000000	898.400906	1981.863796	2880.289067	16.138535	2896.427602	
57600.000000	899.918322	1985.282561	2885.225247	16.165164	2901.390411	
57700.000000	901.458846	1988.704873	2890.188084	16.190565	2906.378649	
57800.000000	903.041071	1992.207861	2895.273297	16.218002	2911.491299	
57900.000000	904.529209	1995.692242	2900.245816	16.242963	2916.488778	
58000.000000	906.021085	1999.015586	2905.061035	16.267887	2921.328923	
58100.000000	907.547503	2002.424053	2909.995920	16.297112	2926.293031	
58200.000000	909.114200	2005.912134	2915.050698	16.328059	2931.378757	
58300.000000	910.869950	2009.897986	2920.792300	16.366934	2937.159234	
58400.000000	912.448498	2013.338940	2925.811802	16.395176	2942.206978	
58500.000000	913.958820	2016.692180	2930.675365	16.420573	2947.095937	
58600.000000	915.463508	2020.012325	2935.500197	16.447927	2951.948124	
58700.000000	917.045716	2023.522346	2940.592427	16.476202	2957.068629	
58800.000000	918.597548	2026.938009	2945.559922	16.504023	2962.063945	
58900.000000	920.111782	2030.279802	2950.415949	16.531401	2966.947350	
59000.000000	921.657130	2033.686307	2955.367802	16.561548	2971.929350	
59100.000000	923.184343	2037.073722	2960.282429	16.587413	2976.869842	
59200.000000	924.914558	2040.772846	2965.711768	16.620988	2982.332756	
59300.000000	926.720417	2044.763759	2971.508541	16.651857	2988.160398	
59400.000000	928.300810	2048.225767	2976.550941	16.678237	2993.229177	
59500.000000	929.748073	2051.465636	2981.238073	16.704341	2997.942413	
59600.000000	931.236155	2054.652712	2985.913231	16.730670	3002.643901	
59700.000000	932.800056	2058.233580	2991.058000	16.761620	3007.819620	
59800.000000	934.565434	2062.260836	2996.850635	16.793411	3013.644046	
59900.000000	936.722125	2067.005789	3003.752278	16.832003	3020.584281	
60000.000000	938.636603	2071.550276	3010.211243	16.869526	3027.080769	
60100.000000	940.545789	2075.816160	3016.386313	16.908527	3033.294840	
60200.000000	942.053704	2079.071735	3021.149803	16.935518	3038.085321	
60300.000000	943.543714	2082.451418	3026.019495	16.963360	3042.982855	
60400.000000	945.108941	2085.874945	3031.008250	16.990670	3047.998920	
60500.000000	946.738061	2089.619705	3036.382130	17.020051	3053.402182	
60600.000000	948.273116	2092.960126	3041.257606	17.048138	3058.305743	
60700.000000	949.796010	2096.304720	3046.125095	17.077079	3063.202174	
60800.000000	951.344718	2099.700576	3051.069658	17.102938	3068.172596	
60900.000000	952.825516	2103.121167	3055.971046	17.128851	3073.099897	
61000.000000	954.302405	2106.420077	3060.746846	17.155926	3077.902773	
61100.000000	955.799809	2109.654335	3065.478508	17.183318	3082.661826	
61200.000000	957.302074	2112.982774	3070.309212	17.209123	3087.518335	
61300.000000	958.796627	2116.327653	3075.148645	17.236542	3092.385187	
61400.000000	960.294549	2119.662104	3079.981017	17.263378	3097.244395	
61500.000000	961.832428	2122.939740	3084.796532	17.290107	3102.086640	
61600.000000	963.379100	2126.444028	3089.847492	17.319825	3107.167317	
61700.000000	964.947701	2129.983320	3094.955385	17.353046	3112.308431	
61800.000000	966.477230	2133.415082	3099.916676	17.382075	3117.298751	
61900.000000	967.954084	2136.795198	3104.773647	17.407932	3122.181579	
62000.000000	969.442662	2140.075921	3109.542947	17.435787	3126.978734	
62100.000000	971.006902	2143.482674	3114.513940	17.462245	3131.976186	
62200.000000	972.524827	2146.977177	3119.526369	17.489568	3137.015937	
62300.000000	974.107309	2150.413970	3124.545643	17.521776	3142.067419	
62400.000000	975.643503	2153.812309	3129.480177	17.548772	3147.028949	
62500.000000	977.198746	2157.202579	3134.425689	17.576776	3152.002465	
62600.000000	978.803075	2160.771371	3139.598810	17.606436	3157.205245	
62700.000000	980.389598	2164.268516	3144.682478	17.633316	3162.315795	
62800.000000	981.919244	2167.753595	3149.697203	17.666614	3167.363816	
62900.000000	983.561478	2171.514266	3155.100108	17.693269	3172.793377	
63000.000000	985.161546	2175.049452	3160.235363	17.722675	3177.958037	
63100.000000	986.697701	2178.583679	3165.305744	17.748816	3183.054560	
63200.000000	988.228511	2182.007925	3170.260800	17.775035	3188.035835	
63300.000000	989.821471	2185.441297	3175.287132	17.804204	3193.091336	
63400.000000	991.300080	2188.877051	3180.201495	17.831268	3198.032763	
63500.000000	992.860647	2192.393129	3185.278140	17.865893	3203.144034	
63600.000000	994.410290	2195.887481	3190.322135	17.893986	3208.216121	
63700.000000	995.968418	2199.355759	3195.348541	17.922400	3213.270941	
63800.000000	997.505880	2202.807562	3200.337806	17.952105	3218.289911	
63900.000000	998.990303	2206.215039	3205.229706	17.978905	3223.208611	
64000.000000	1000.526306	2209.582358	3210.133028	18.011051	3228.144079	
64100.000000	1002.147982	2213.352005	3215.524351	18.042275	3233.566627	
64200.000000	1003.688595	2216.695905	3220.408864	18.069716	3238.478580	
64300.000000	1005.219394	2220.053338	3225.297096	18.096331	3243.393427	
64400.000000	1006.823762	2223.621964	3230.470090	18.124892	3248.594982	
64500.000000	1008.508941	2227.282753	3235.816059	18.155118	3253.971177	
64600.000000	1010.305693	2231.358747	3241.688804	18.189215	3259.878019	
64700.000000	1012.010145	2235.068860	3247.103369	18.218980	3265.322350	
64800.000000	1013.494520	2238.467959	3251.986843	18.246311	3270.233154	
64900.000000	1015.044982	2241.954204	3257.023551	18.273241	3275.296791	
65000.000000	1016.465361	2245.096769	3261.586494	18.300067	3279.886561	
65100.000000	1017.873598	2248.223288	3266.121250	18.324190	3284.445440	
65200.000000	1019.271173	2251.268744	3270.564281	18.352249	3288.916530	
65300.000000	1020.659007	2254.279818	3274.963190	18.375841	3293.339031	
65400.000000	1022.112235	2257.459227	3279.595826	18.401690	3297.997516	
65500.000000	1023.492914	2260.510953	3284.028231	18.425485	3302.453717	
65600.000000	1025.000524	2263.764150	3288.789038	18.452192	3307.241230	
65700.000000	1026.376330	2266.892434	3293.293129	18.476480	3311.769609	
65800.000000	1027.763645	2269.982813	3297.770822	18.501164	3316.271986	
65900.000000	1029.177303	2273.122560	3302.324227	18.528657	3320.852884	
66000.000000	1030.592366	2276.264033	3306.880764	18.552835	3325.433599	
66100.000000	1032.025669	2279.455672	3311.505706	18.577818	3330.083524	
66200.000000	1033.384272	2282.428504	3315.837141	18.601463	3334.438603	
66300.000000	1034.771453	2285.488499	3320.284316	18.625262	3338.909578	
66400.000000	1036.112990	2288.447846	3324.585201	18.647711	3343.232912	
66500.000000	1037.445576	2291.405814	3328.875754	18.671120	3347.546874	
66600.000000	1038.798250	2294.367543	3333.190158	18.694796	3351.884954	
66700.000000	1040.250606	2297.551541	3337.826512	18.720554	3356.547066	
66800.000000	1041.675371	2300.676878	3342.376613	18.745112	3361.121725	
66900.000000	1043.039754	2303.637980	3346.702098	18.768761	3365.470859	
67000.000000	1044.377019	2306.590865	3350.992249	18.792571	3369.784820	
67100.000000	1045.728765	2309.562859	3355.315988	18.816243	3374.132231	
67200.000000	1047.076385	2312.554541	3359.655290	18.839866	3378.495157	
67300.000000	1048.421687	2315.517325	3363.963377	18.863698	3382.827075	
67400.000000	1049.826111	2318.593942	3368.444417	18.889199	3387.333616	
67500.000000	1051.186116	2321.552800	3372.763281	18.913060	3391.676341	
67600.000000	1052.550712	2324.507911	3377.082988	18.937590	3396.020578	
67700.000000	1053.908989	2327.522577	3381.455931	18.960707	3400.416638	
67800.000000	1055.305251	2330.533397	3385.863012	18.984241	3404.847253	
67900.000000	1056.775621	2333.781464	3390.581449	19.011033	3409.592482	
68000.000000	1058.134362	2336.746151	3394.904877	19.034899	3413.939777	
68100.000000	1059.480352	2339.701945	3399.206661	19.058114	3418.264775	
68200.000000	1060.833562	2342.647268	3403.505193	19.081202	3422.586396	
68300.000000	1062.175275	2345.592529	3407.792168	19.104850	3426.897018	
68400.000000	1063.539046	2348.540737	3412.104147	19.128050	3431.232197	
68500.000000	1064.944667	2351.564823	3416.533854	19.152431	3435.686285	
68600.000000	1066.303574	2354.556860	3420.884798	19.176775	3440.061573	
68700.000000	1067.676697	2357.530422	3425.231483	19.201309	3444.432791	
68800.000000	1069.042401	2360.513079	3429.579844	19.225102	3448.804946	
68900.000000	1070.395329	2363.472037	3433.891730	19.248472	3453.140202	
69000.000000	1071.878487	2366.790005	3438.692857	19.275972	3457.968828	
69100.000000	1073.237159	2369.761504	3443.023028	19.300194	3462.323222	
69200.000000	1074.589237	2372.732969	3447.346571	19.323578	3466.670149	
69300.000000	1075.931684	2375.700253	3451.656301	19.346280	3471.002582	
69400.000000	1077.291949	2378.638607	3455.954920	19.370580	3475.325500	
69500.000000	1078.645200	2381.618349	3460.287913	19.394750	3479.682664	
69600.000000	1080.055324	2384.664626	3464.744314	19.423126	3484.167440	
69700.000000	1081.402712	2387.631829	3469.058906	19.448489	3488.507395	
69800.000000	1082.763680	2390.598286	3473.386331	19.471772	3492.858103	
69900.000000	1084.108061	2393.582217	3477.714642	19.495404	3497.210046	
70000.000000	1085.458278	2396.545067	3482.027709	19.519327	3501.547036	
70100.000000	1086.872568	2399.735408	3486.632340	19.544069	3506.176408	
70200.000000	1088.289386	2402.942142	3491.255892	19.570168	3510.826060	
70300.000000	1089.662638	2405.923780	3495.610782	19.595380	3515.206162	
70400.000000	1091.088790	2409.059283	3500.172437	19.619953	3519.792390	
70500.000000	1092.449646	2412.071893	3504.545903	19.643834	3524.189737	
70600.000000	1093.816958	2415.061613	3508.902935	19.667063	3528.569998	
70700.000000	1095.225579	2418.136354	3513.386297	19.692349	3533.078645	
70800.000000	1096.601478	2421.167203	3517.793046	19.716110	3537.509156	
70900.000000	1097.959776	2424.161282	3522.145422	19.742077	3541.887499	
71000.000000	1099.326907	2427.156088	3526.507360	19.766840	3546.274200	
71100.000000	1100.698483	2430.137629	3530.860476	19.790663	3550.651139	
71200.000000	1102.100849	2433.226172	3535.351385	19.815292	3555.166677	
71300.000000	1103.604826	2436.464485	3540.093675	19.841210	3559.934885	
71400.000000	1104.960429	2439.435461	3544.420254	19.865208	3564.285462	
71500.000000	1106.318708	2442.396131	3548.739203	19.889286	3568.628489	
71600.000000	1107.697380	2445.389304	3553.111048	19.913723	3573.024771	
71700.000000	1109.058566	2448.357856	3557.440786	19.937239	3577.378025	
71800.000000	1110.452406	2451.505269	3561.982039	19.961428	3581.943466	
71900.000000	1111.808256	2454.474258	3566.306878	19.985250	3586.292128	
72000.000000	1113.155791	2457.439301	3570.619456	20.008547	3590.628003	
72100.000000	1114.505898	2460.449956	3574.980219	20.031770	3595.011989	
72200.000000	1115.880972	2463.477954	3579.383291	20.056407	3599.439698	
72300.000000	1117.224700	2466.482800	3583.731864	20.080675	3603.812540	
72400.000000	1118.728395	2469.827405	3588.580164	20.108773	3608.688937	
72500.000000	1120.067767	2472.801781	3592.893913	20.131966	3613.025879	
72600.000000	1121.444288	2475.784063	3597.252715	20.156508	3617.409223	
72700.000000	1122.805314	2478.764452	3601.594130	20.180755	3621.774884	
72800.000000	1124.157262	2481.748956	3605.930582	20.204607	3626.135190	
72900.000000	1125.603209	2484.870651	3610.498224	20.229503	3630.727727	
73000.000000	1126.962047	2487.836910	3614.823322	20.252794	3635.076116	
73100.000000	1128.331185	2490.825344	3619.180893	20.276855	3639.457748	
73200.000000	1129.690875	2493.799937	3623.515176	20.300135	3643.815311	
73300.000000	1131.038862	2496.784765	3627.847991	20.323830	3648.171821	
73400.000000	1132.420684	2499.775000	3632.220048	20.347619	3652.567667	
73500.000000	1133.855584	2502.997090	3636.877038	20.373025	3657.250063	
73600.000000	1135.253520	2506.058591	3641.336475	20.397173	3661.733648	
73700.000000	1136.606636	2509.029727	3645.660727	20.420444	3666.081171	
73800.000000	1137.967737	2511.993960	3649.986062	20.443994	3670.430056	
73900.000000	1139.322022	2514.953714	3654.300100	20.467225	3674.767325	
74000.000000	1140.674641	2517.952494	3658.651499	20.490426	3679.141926	
74100.000000	1142.084406	2521.049287	3663.158058	20.515590	3683.673648	
74200.000000	1143.461064	2523.985024	3667.470452	20.539484	3688.009937	
74300.000000	1144.856962	2527.040799	3671.922126	20.563723	3692.485849	
74400.000000	1146.627851	2531.109072	3677.761288	20.591352	3698.352639	
74500.000000	1148.169209	2535.015456	3683.209029	20.619991	3703.829021	
74600.000000	1149.689012	2538.284533	3687.997909	20.647126	3708.645035	
74700.000000	1151.059856	2541.285553	3692.369774	20.671115	3713.040889	
74800.000000	1152.410173	2544.276702	3696.711239	20.695923	3717.407162	
74900.000000	1153.777886	2547.263536	3701.065786	20.719409	3721.785195	
75000.000000	1155.128406	2550.248703	3705.401473	20.743757	3726.145231	
75100.000000	1156.547329	2553.381076	3709.952769	20.769145	3730.721914	
75200.000000	1157.926060	2556.401667	3714.352092	20.793392	3735.145484	
75300.000000	1159.302467	2559.400044	3718.726875	20.817665	3739.544540	
75400.000000	1160.665584	2562.411605	3723.101553	20.841709	3743.943262	
75500.000000	1162.030884	2565.392896	3727.448145	20.865650	3748.313794	
75600.000000	1163.393468	2568.392846	3731.810678	20.890516	3752.701195	
75700.000000	1164.857082	2571.733088	3736.614534	20.916477	3757.531010	
75800.000000	1166.308571	2574.804299	3741.137234	20.941508	3762.078742	
75900.000000	1167.742853	2577.925547	3745.692764	20.967241	3766.660005	
76000.000000	1169.087001	2580.939295	3750.050660	20.990737	3771.041397	
76100.000000	1170.452474	2583.938598	3754.415436	21.014910	3775.430346	
76200.000000	1171.835738	2586.999303	3758.859405	21.039437	3779.898843	
76300.000000	1173.198616	2590.000106	3763.223086	21.063533	3784.286619	
76400.000000	1174.595535	2593.102651	3767.722550	21.090255	3788.812805	
76500.000000	1175.959198	2596.082091	3772.065653	21.113806	3793.179459	
76600.000000	1177.347014	2599.078507	3776.449886	21.137172	3797.587058	
76700.000000	1178.704782	2602.052868	3780.782015	21.161196	3801.943210	
76800.000000	1180.115074	2605.176569	3785.316007	21.186364	3806.502371	
76900.000000	1181.574615	2608.355578	3789.954557	21.212011	3811.166568	
77000.000000	1182.930378	2611.338822	3794.293564	21.236135	3815.529699	
77100.000000	1184.291076	2614.317968	3798.633409	21.259129	3819.892537	
77200.000000	1185.723316	2617.414780	3803.162460	21.284565	3824.447026	
77300.000000	1187.088450	2620.372648	3807.485463	21.308005	3828.793468	
77400.000000	1188.455949	2623.359623	3811.839936	21.331929	3833.171865	
77500.000000	1189.834455	2626.351794	3816.210613	21.355774	3837.566387	
77600.000000	1191.181819	2629.334066	3820.540249	21.379341	3841.919590	
77700.000000	1192.545779	2632.304307	3824.874450	21.402909	3846.277359	
77800.000000	1193.893572	2635.288685	3829.206622	21.426362	3850.632984	
77900.000000	1195.225353	2638.236708	3833.486425	21.450389	3854.936814	
78000.000000	1196.711343	2641.593855	3838.329561	21.477062	3859.806624	
78100.000000	1198.080389	2644.554027	3842.658781	21.500565	3864.159346	
78200.000000	1199.424399	2647.528676	3846.977440	21.523966	3868.501405	
78300.000000	1200.818082	2650.606632	3851.449078	21.548575	3872.997653	
78400.000000	1202.171664	2653.603070	3855.799098	21.572376	3877.371473	
78500.000000	1203.513688	2656.566612	3860.104665	21.596318	3881.700982	
78600.000000	1204.884233	2659.552354	3864.460951	21.619795	3886.080746	
78700.000000	1206.251155	2662.520873	3868.796392	21.643998	3890.440391	
78800.000000	1207.607249	2665.497804	3873.129417	21.667252	3894.796669	
78900.000000	1208.980912	2668.515492	3877.520768	21.691017	3899.211785	
79000.000000	1210.376338	2671.592496	3881.993199	21.716129	3903.709327	
79100.000000	1212.124971	2675.528913	3887.678248	21.749058	3909.427306	
79200.000000	1213.871201	2679.354115	3893.249681	21.782077	3915.031757	
79300.000000	1215.337463	2682.507414	3897.869241	21.807410	3919.676651	
79400.000000	1216.742265	2685.598361	3902.364990	21.831720	3924.196710	
79500.000000	1218.150531	2688.732372	3906.907267	21.855321	3928.762588	
79600.000000	1219.606790	2691.835696	3911.466851	21.880594	3933.347445	
79700.000000	1221.018102	2694.938969	3915.981435	21.906486	3937.887921	
79800.000000	1222.423151	2698.061995	3920.509510	21.931303	3942.440813	
79900.000000	1223.856857	2701.195047	3925.076268	21.957470	3947.033738	
80000.000000	1225.258068	2704.298424	3929.580856	21.981763	3951.562619	
80100.000000	1226.776675	2707.686084	3934.487122	22.011010	3956.498132	
80200.000000	1228.277945	2711.071722	3939.374031	22.042482	3961.416513	
